step,actor_loss,bellman_loss,cql_gap,cql_penalty,critic_loss,entropy,log_prob_mean,q1_data_mean,q1_rand_mean,temp_loss,temperature
15,-2.5287232398986816,9.137889862060547,2.0731029510498047,4.145815372467041,13.28370475769043,2.0192527770996094,-2.0192527770996094,0.4890373647212982,0.48880839347839355,-0.02116461470723152,0.9955071210861206
16,-2.5742030143737793,8.440656661987305,2.0745654106140137,4.148754119873047,12.589410781860352,2.0293655395507812,-2.0293655395507812,0.5246711373329163,0.5243774056434631,-0.022859402000904083,0.9952079057693481
17,-2.617574453353882,8.576056480407715,2.08125376701355,4.162609100341797,12.738665580749512,2.0364608764648438,-2.0364608764648438,0.5610025525093079,0.5600529313087463,-0.02430187724530697,0.9949086904525757
18,-2.690732002258301,8.066731452941895,2.076530694961548,4.152790069580078,12.219521522521973,2.072810649871826,-2.072810649871826,0.5986040830612183,0.5979076623916626,-0.0257050059735775,0.9946096539497375
19,-2.6980528831481934,7.807966232299805,2.075972080230713,4.151994705200195,11.9599609375,2.0422627925872803,-2.0422627925872803,0.6363333463668823,0.6355942487716675,-0.027326691895723343,0.9943106174468994
20,-2.7561159133911133,7.555414199829102,2.079000949859619,4.158059597015381,11.71347427368164,2.063908815383911,-2.063908815383911,0.6732462644577026,0.6723777055740356,-0.028874844312667847,0.9940117001533508
21,-2.759308338165283,6.8954010009765625,2.0748989582061768,4.150911331176758,11.04631233215332,2.029262065887451,-2.029262065887451,0.7116817235946655,0.7100076079368591,-0.03036215901374817,0.993712842464447
22,-2.8078293800354004,7.000790596008301,2.0769574642181396,4.1533308029174805,11.154121398925781,2.0385348796844482,-2.0385348796844482,0.7504027485847473,0.749630331993103,-0.031833626329898834,0.9934141039848328
23,-2.843796491622925,6.731310844421387,2.075906753540039,4.151470184326172,10.882781028747559,2.036555290222168,-2.036555290222168,0.7884962558746338,0.787598729133606,-0.03325160965323448,0.9931154847145081
24,-2.8811147212982178,6.569109916687012,2.0716919898986816,4.143460273742676,10.712570190429688,2.033128499984741,-2.033128499984741,0.8302604556083679,0.8285146951675415,-0.0347154326736927,0.9928171038627625
25,-2.9194650650024414,6.1674485206604,2.075636863708496,4.151281833648682,10.318730354309082,2.0315020084381104,-2.0315020084381104,0.8700770139694214,0.8686760067939758,-0.03624384477734566,0.9925188422203064
26,-2.959062337875366,5.7965216636657715,2.0842795372009277,4.167307376861572,9.963829040527344,2.032181739807129,-2.032181739807129,0.9098191857337952,0.9086313247680664,-0.037720080465078354,0.9922207593917847
27,-3.0128579139709473,5.62110710144043,2.0709357261657715,4.141493320465088,9.76259994506836,2.044651985168457,-2.044651985168457,0.9509808421134949,0.9490877985954285,-0.0392899215221405,0.9919228553771973
28,-3.0394673347473145,5.292641639709473,2.075127124786377,4.149720191955566,9.442361831665039,2.0278263092041016,-2.0278263092041016,0.9934344291687012,0.9922527074813843,-0.04082155600190163,0.9916250109672546
29,-3.0986249446868896,5.123688697814941,2.0739943981170654,4.148298263549805,9.271986961364746,2.046224594116211,-2.046224594116211,1.0351593494415283,1.0335595607757568,-0.04250597953796387,0.9913272261619568
30,-3.163301706314087,4.953944206237793,2.079108715057373,4.157465934753418,9.111410140991211,2.070143222808838,-2.070143222808838,1.076723337173462,1.0755213499069214,-0.044159069657325745,0.9910294413566589
31,-3.19978928565979,4.627668380737305,2.0792083740234375,4.1591267585754395,8.786794662475586,2.062067747116089,-2.062067747116089,1.122498869895935,1.1202775239944458,-0.04554593935608864,0.9907316565513611
32,-3.229926586151123,4.4177398681640625,2.0738589763641357,4.148508071899414,8.566247940063477,2.0497870445251465,-2.0497870445251465,1.1637756824493408,1.162157654762268,-0.04711636155843735,0.990433931350708
33,-3.2454824447631836,3.9892637729644775,2.075927495956421,4.152513027191162,8.141777038574219,2.0210633277893066,-2.0210633277893066,1.2084569931030273,1.2061100006103516,-0.04862826317548752,0.9901362657546997
34,-3.291192054748535,4.029193878173828,2.077000141143799,4.153919219970703,8.183113098144531,2.0245065689086914,-2.0245065689086914,1.2518398761749268,1.2499854564666748,-0.04986570402979851,0.989838719367981
35,-3.3481035232543945,3.6424026489257812,2.0751490592956543,4.151092052459717,7.793494701385498,2.0371317863464355,-2.0371317863464355,1.2963281869888306,1.2941709756851196,-0.05136862397193909,0.9895414113998413
36,-3.4147109985351562,3.52024507522583,2.0776891708374023,4.154965877532959,7.675210952758789,2.0579442977905273,-2.0579442977905273,1.341946005821228,1.3410547971725464,-0.05297292768955231,0.9892441630363464
37,-3.469231367111206,3.22654390335083,2.078364849090576,4.156338691711426,7.382882595062256,2.0681943893432617,-2.0681943893432617,1.3861818313598633,1.384556770324707,-0.0544678270816803,0.9889470934867859
38,-3.4778101444244385,3.1085877418518066,2.0815019607543945,4.1623687744140625,7.270956516265869,2.0337655544281006,-2.0337655544281006,1.4311985969543457,1.429534673690796,-0.05602290481328964,0.9886500835418701
39,-3.521857261657715,2.949363946914673,2.077786445617676,4.153952598571777,7.103316307067871,2.0303685665130615,-2.0303685665130615,1.4770413637161255,1.475742220878601,-0.05787290632724762,0.9883530735969543
40,-3.588097095489502,2.694995880126953,2.0721323490142822,4.14410400390625,6.839099884033203,2.051908254623413,-2.051908254623413,1.5223214626312256,1.5202295780181885,-0.05918712913990021,0.9880561828613281
41,-3.6185641288757324,2.5336666107177734,2.0725507736206055,4.1449384689331055,6.678605079650879,2.0354132652282715,-2.0354132652282715,1.5695430040359497,1.5669002532958984,-0.060904841870069504,0.9877592325210571
42,-3.6581101417541504,2.1650643348693848,2.076306104660034,4.151590824127197,6.316655158996582,2.028620719909668,-2.028620719909668,1.6157782077789307,1.6145156621932983,-0.06234356015920639,0.9874622821807861
43,-3.745521306991577,2.0825531482696533,2.0761446952819824,4.1522088050842285,6.234762191772461,2.0722708702087402,-2.0722708702087402,1.6619725227355957,1.6597974300384521,-0.06338717043399811,0.987165629863739
44,-3.758615493774414,2.0415122509002686,2.076411247253418,4.152548789978027,6.194061279296875,2.0389461517333984,-2.0389461517333984,1.7086244821548462,1.7061817646026611,-0.06528129428625107,0.9868689775466919
45,-3.80873966217041,1.9347052574157715,2.073852062225342,4.147391319274902,6.082096576690674,2.041778326034546,-2.041778326034546,1.7558999061584473,1.7538654804229736,-0.06702570617198944,0.9865723848342896
46,-3.846609115600586,1.6747819185256958,2.079207420349121,4.157907962799072,5.8326897621154785,2.0325160026550293,-2.0325160026550293,1.804018259048462,1.8018375635147095,-0.06817988306283951,0.9862759113311768
47,-3.9077658653259277,1.6598470211029053,2.0776278972625732,4.154816627502441,5.814663887023926,2.0476129055023193,-2.0476129055023193,1.8507051467895508,1.8486087322235107,-0.06988126784563065,0.985979437828064
48,-3.9423513412475586,1.3514552116394043,2.0731894969940186,4.14528226852417,5.496737480163574,2.035494089126587,-2.035494089126587,1.8981497287750244,1.8961200714111328,-0.07121080160140991,0.9856831431388855
49,-3.999575614929199,1.198279857635498,2.074533224105835,4.14705753326416,5.345337390899658,2.0449976921081543,-2.0449976921081543,1.9452694654464722,1.9435821771621704,-0.07269186526536942,0.9853870272636414
50,-4.082934379577637,1.1766176223754883,2.075787305831909,4.150552749633789,5.327170372009277,2.0812268257141113,-2.0812268257141113,1.9930446147918701,1.9909725189208984,-0.0744408369064331,0.9850909113883972
51,-4.091257095336914,1.066488265991211,2.0713014602661133,4.1420207023620605,5.2085089683532715,2.0427682399749756,-2.0427682399749756,2.0413150787353516,2.038844585418701,-0.07593782246112823,0.9847949147224426
52,-4.1350812911987305,1.0893633365631104,2.071934223175049,4.142733097076416,5.2320966720581055,2.0396738052368164,-2.0396738052368164,2.088507890701294,2.0864531993865967,-0.07710492610931396,0.9844990372657776
53,-4.206000328063965,0.8358334302902222,2.0723612308502197,4.144787788391113,4.980621337890625,2.063775062561035,-2.063775062561035,2.135838747024536,2.1334376335144043,-0.07891292124986649,0.9842032790184021
54,-4.2578349113464355,0.7652685642242432,2.070247173309326,4.1402740478515625,4.905542373657227,2.0683701038360596,-2.0683701038360596,2.1846671104431152,2.181196689605713,-0.08033695816993713,0.9839076399803162
55,-4.276630401611328,0.6866401433944702,2.0773916244506836,4.154498100280762,4.8411383628845215,2.040022850036621,-2.040022850036621,2.231226682662964,2.2287373542785645,-0.08172251284122467,0.9836121797561646
56,-4.308602809906006,0.6765158772468567,2.080718994140625,4.160741329193115,4.837257385253906,2.0248007774353027,-2.0248007774353027,2.2793896198272705,2.276254415512085,-0.08304554969072342,0.9833168387413025
57,-4.368479251861572,0.5239957571029663,2.0743508338928223,4.147565841674805,4.6715617179870605,2.0371623039245605,-2.0371623039245605,2.32738995552063,2.3248965740203857,-0.08525693416595459,0.9830215573310852
58,-4.428066253662109,0.4678361415863037,2.074737548828125,4.148865222930908,4.616701126098633,2.0504660606384277,-2.0504660606384277,2.373896598815918,2.3719639778137207,-0.08632927387952805,0.9827263355255127
59,-4.469592571258545,0.44755834341049194,2.0741491317749023,4.14823055267334,4.595788955688477,2.0450589656829834,-2.0450589656829834,2.422778606414795,2.419908285140991,-0.08801114559173584,0.9824312329292297
60,-4.513304233551025,0.32813912630081177,2.0773017406463623,4.154305458068848,4.482444763183594,2.0418169498443604,-2.0418169498443604,2.470386028289795,2.467438220977783,-0.08983048051595688,0.982136070728302
61,-4.586093425750732,0.33298176527023315,2.0765633583068848,4.15267276763916,4.485654354095459,2.06815767288208,-2.06815767288208,2.5172247886657715,2.514766216278076,-0.09075560420751572,0.9818411469459534
62,-4.618130207061768,0.2686671018600464,2.0744967460632324,4.149171829223633,4.417839050292969,2.0513617992401123,-2.0513617992401123,2.5677309036254883,2.563943862915039,-0.09199501574039459,0.9815464019775391
63,-4.652235984802246,0.23876769840717316,2.0757408142089844,4.150750160217285,4.389517784118652,2.0387465953826904,-2.0387465953826904,2.614053249359131,2.611008405685425,-0.09395577758550644,0.9812517762184143
64,-4.693120002746582,0.20697245001792908,2.074838161468506,4.148870468139648,4.3558430671691895,2.0328879356384277,-2.0328879356384277,2.6614627838134766,2.6582159996032715,-0.09578852355480194,0.9809571504592896
65,-4.753234386444092,0.20004160702228546,2.0682249069213867,4.137388229370117,4.337430000305176,2.04655122756958,-2.04655122756958,2.7100870609283447,2.705885410308838,-0.09800016134977341,0.9806623458862305
66,-4.812671184539795,0.19187569618225098,2.072760820388794,4.146116256713867,4.337991714477539,2.0597951412200928,-2.0597951412200928,2.757308006286621,2.7532339096069336,-0.09853488206863403,0.9803677201271057
67,-4.869621753692627,0.14558610320091248,2.0744776725769043,4.148237228393555,4.2938232421875,2.0724411010742188,-2.0724411010742188,2.8045926094055176,2.799529552459717,-0.09994568675756454,0.9800732135772705
68,-4.88254451751709,0.15560567378997803,2.069398880004883,4.1393280029296875,4.294933795928955,2.0454235076904297,-2.0454235076904297,2.8495981693267822,2.844909191131592,-0.10178694874048233,0.9797787666320801
69,-4.9014153480529785,0.1903837025165558,2.069051504135132,4.137211799621582,4.3275957107543945,2.0323233604431152,-2.0323233604431152,2.890756607055664,2.8856539726257324,-0.10304509848356247,0.9794844388961792
70,-4.942853927612305,0.19306722283363342,2.0696215629577637,4.139055252075195,4.332122325897217,2.0504062175750732,-2.0504062175750732,2.9222147464752197,2.9168174266815186,-0.10444164276123047,0.9791902899742126
71,-4.9734601974487305,0.18730062246322632,2.0701804161071777,4.1406474113464355,4.327948093414307,2.0644288063049316,-2.0644288063049316,2.9468882083892822,2.940434217453003,-0.10598165541887283,0.9788962602615356
72,-4.960118293762207,0.166004478931427,2.0681822299957275,4.135249137878418,4.301253795623779,2.0461082458496094,-2.0461082458496094,2.9622747898101807,2.9556822776794434,-0.10739783942699432,0.9786023497581482
73,-4.936755657196045,0.1540592610836029,2.0742619037628174,4.147711753845215,4.30177116394043,2.019439220428467,-2.019439220428467,2.9705121517181396,2.9634413719177246,-0.10942510515451431,0.9783085584640503
74,-4.947765827178955,0.19635701179504395,2.0751328468322754,4.150271415710449,4.346628189086914,2.0344860553741455,-2.0344860553741455,2.974010467529297,2.9659476280212402,-0.11050894856452942,0.9780148267745972
75,-4.952503204345703,0.15740960836410522,2.072326183319092,4.143848896026611,4.301258563995361,2.0485901832580566,-2.0485901832580566,2.9723563194274902,2.963479995727539,-0.11217707395553589,0.9777212142944336
76,-4.929626941680908,0.18812055885791779,2.064157485961914,4.127663612365723,4.315783977508545,2.0376791954040527,-2.0376791954040527,2.9636850357055664,2.952920913696289,-0.11346518993377686,0.9774277806282043
77,-4.950744152069092,0.18972012400627136,2.0643904209136963,4.127997875213623,4.317718029022217,2.0745038986206055,-2.0745038986206055,2.954845905303955,2.944455146789551,-0.11532285809516907,0.9771343469619751
78,-4.908324241638184,0.2263089120388031,2.064772605895996,4.128778457641602,4.3550872802734375,2.0531859397888184,-2.0531859397888184,2.937770366668701,2.9272818565368652,-0.11704407632350922,0.9768409729003906
79,-4.883201599121094,0.17207875847816467,2.06699538230896,4.133631706237793,4.305710315704346,2.049856662750244,-2.049856662750244,2.9193220138549805,2.90871000289917,-0.1179516613483429,0.9765477776527405
80,-4.864415168762207,0.24723905324935913,2.0720441341400146,4.143815040588379,4.391054153442383,2.048307180404663,-2.048307180404663,2.8990094661712646,2.88671612739563,-0.1200440526008606,0.9762545824050903
81,-4.837261199951172,0.1892780363559723,2.0620787143707275,4.124443054199219,4.313721179962158,2.029982805252075,-2.029982805252075,2.887103796005249,2.873014450073242,-0.12173470854759216,0.9759613871574402
82,-4.8560991287231445,0.19744807481765747,2.0614113807678223,4.12161922454834,4.319067478179932,2.0523581504821777,-2.0523581504821777,2.8789634704589844,2.86525559425354,-0.12292154133319855,0.9756683111190796
83,-4.867300033569336,0.17566266655921936,2.0557515621185303,4.110841751098633,4.28650426864624,2.061549663543701,-2.061549663543701,2.8778536319732666,2.8622593879699707,-0.12432415783405304,0.9753752946853638
84,-4.881112575531006,0.20184743404388428,2.0582737922668457,4.115622520446777,4.317470073699951,2.0667002201080322,-2.0667002201080322,2.88200306892395,2.8656997680664062,-0.12602229416370392,0.9750823974609375
85,-4.850251197814941,0.2121100127696991,2.0529375076293945,4.1055989265441895,4.317708969116211,2.02728271484375,-2.02728271484375,2.8909659385681152,2.871696949005127,-0.12681961059570312,0.9747896790504456
86,-4.881615161895752,0.2235012650489807,2.057047128677368,4.112796783447266,4.336297988891602,2.046248197555542,-2.046248197555542,2.9004065990448,2.884157419204712,-0.1299319714307785,0.9744968414306641
87,-4.890575885772705,0.23209217190742493,2.0499107837677,4.099368095397949,4.331460475921631,2.038231611251831,-2.038231611251831,2.919823169708252,2.897761821746826,-0.13033558428287506,0.9742041230201721
88,-4.929019927978516,0.17144358158111572,2.053351879119873,4.106389999389648,4.277833461761475,2.052562713623047,-2.052562713623047,2.936248779296875,2.916721820831299,-0.13217544555664062,0.973911464214325
89,-4.928561210632324,0.1850365251302719,2.0594370365142822,4.117582321166992,4.302618980407715,2.0319790840148926,-2.0319790840148926,2.9592814445495605,2.9379913806915283,-0.13417387008666992,0.9736188054084778
90,-4.970362663269043,0.18141508102416992,2.0581696033477783,4.114862442016602,4.2962775230407715,2.048093795776367,-2.048093795776367,2.9797873497009277,2.9615159034729004,-0.13536866009235382,0.9733261466026306
91,-5.009027481079102,0.14005285501480103,2.0518922805786133,4.102118015289307,4.242170810699463,2.0594210624694824,-2.0594210624694824,3.0105626583099365,2.9883744716644287,-0.13620492815971375,0.9730337262153625
92,-5.006484508514404,0.16476410627365112,2.055004119873047,4.1096601486206055,4.274424076080322,2.026750326156616,-2.026750326156616,3.038363456726074,3.0153603553771973,-0.13766954839229584,0.972741425037384
93,-5.031769275665283,0.17970256507396698,2.0487546920776367,4.096655368804932,4.276358127593994,2.0320632457733154,-2.0320632457733154,3.0635807514190674,3.0363354682922363,-0.13982252776622772,0.9724492430686951
94,-5.084187984466553,0.17966631054878235,2.05474853515625,4.108503341674805,4.288169860839844,2.0605103969573975,-2.0605103969573975,3.0901057720184326,3.063265562057495,-0.14181220531463623,0.9721569418907166
95,-5.084159851074219,0.1364172399044037,2.0520730018615723,4.103296279907227,4.239713668823242,2.0510430335998535,-2.0510430335998535,3.1069517135620117,3.083338499069214,-0.14240236580371857,0.9718648791313171
96,-5.087769985198975,0.22754496335983276,2.0475735664367676,4.095327377319336,4.322872161865234,2.0482499599456787,-2.0482499599456787,3.132673978805542,3.1020865440368652,-0.14404155313968658,0.9715729355812073
97,-5.101963043212891,0.27264779806137085,2.0433948040008545,4.085464954376221,4.358112812042236,2.0590710639953613,-2.0590710639953613,3.1393065452575684,3.109051465988159,-0.14537888765335083,0.971281111240387
98,-5.063596248626709,0.15821196138858795,2.0451998710632324,4.089815616607666,4.248027801513672,2.029109001159668,-2.029109001159668,3.1461005210876465,3.11016845703125,-0.1474762260913849,0.9709893465042114
99,-5.076156139373779,0.18770337104797363,2.040276050567627,4.078996658325195,4.26669979095459,2.044391393661499,-2.044391393661499,3.1460163593292236,3.1069893836975098,-0.14882750809192657,0.9706976413726807
100,-5.054078578948975,0.20530332624912262,2.0300936698913574,4.059688568115234,4.264991760253906,2.0376720428466797,-2.0376720428466797,3.1465113162994385,3.101872205734253,-0.15073949098587036,0.9704059362411499
101,-5.037352561950684,0.17531350255012512,2.0271432399749756,4.05245304107666,4.227766513824463,2.035874366760254,-2.035874366760254,3.136422634124756,3.0887722969055176,-0.15143732726573944,0.9701144099235535
102,-5.020263195037842,0.17024734616279602,2.035203218460083,4.0700273513793945,4.240274906158447,2.024369955062866,-2.024369955062866,3.1244325637817383,3.075838804244995,-0.15394645929336548,0.969822883605957
103,-5.053493499755859,0.13717922568321228,2.024217128753662,4.0469651222229,4.184144496917725,2.0480990409851074,-2.0480990409851074,3.1301305294036865,3.075148582458496,-0.1548616588115692,0.9695314764976501
104,-5.055887699127197,0.1749788224697113,2.0290462970733643,4.05850076675415,4.2334794998168945,2.0450072288513184,-2.0450072288513184,3.1221184730529785,3.079730987548828,-0.15615065395832062,0.9692401885986328
105,-5.076814651489258,0.17636245489120483,2.0164031982421875,4.03138542175293,4.207747936248779,2.0631580352783203,-2.0631580352783203,3.1416687965393066,3.0811614990234375,-0.15714043378829956,0.9689490795135498
106,-5.060363292694092,0.1799071580171585,2.0236740112304688,4.046562671661377,4.226469993591309,2.049273729324341,-2.049273729324341,3.1435346603393555,3.086341142654419,-0.15954817831516266,0.9686580896377563
107,-5.096182346343994,0.25467929244041443,2.02340030670166,4.044216156005859,4.298895359039307,2.058562755584717,-2.058562755584717,3.1545984745025635,3.0971271991729736,-0.16057537496089935,0.9683672189712524
108,-5.096500873565674,0.26025643944740295,2.016691207885742,4.03102445602417,4.291280746459961,2.050736665725708,-2.050736665725708,3.1682112216949463,3.109781503677368,-0.1620563566684723,0.9680764675140381
109,-5.114332675933838,0.19279348850250244,2.014653205871582,4.029511451721191,4.222304821014404,2.0527820587158203,-2.0527820587158203,3.191401243209839,3.1293840408325195,-0.1631331890821457,0.9677859544754028
110,-5.144951820373535,0.19297093152999878,2.0055758953094482,4.0107855796813965,4.203756332397461,2.072772741317749,-2.072772741317749,3.210062026977539,3.1435608863830566,-0.1650979369878769,0.9674955010414124
111,-5.135958194732666,0.21451634168624878,1.998521089553833,3.995968818664551,4.210484981536865,2.038747787475586,-2.038747787475586,3.238323211669922,3.1601128578186035,-0.1666676253080368,0.9672052264213562
112,-5.176441192626953,0.18390454351902008,1.988429307937622,3.9756760597229004,4.159580707550049,2.058744430541992,-2.058744430541992,3.273357629776001,3.1845905780792236,-0.16843681037425995,0.9669150114059448
113,-5.1226935386657715,0.29572778940200806,1.9752544164657593,3.9535460472106934,4.249273777008057,2.029050588607788,-2.029050588607788,3.290578603744507,3.186885356903076,-0.1701948642730713,0.9666247963905334
114,-5.110082626342773,0.227265402674675,1.993720531463623,3.9855265617370605,4.212791919708252,2.024399995803833,-2.024399995803833,3.277647018432617,3.1840827465057373,-0.1717854142189026,0.9663346409797668
115,-5.11887788772583,0.2049156129360199,1.980583667755127,3.9585835933685303,4.163499355316162,2.056577444076538,-2.056577444076538,3.2780168056488037,3.170137405395508,-0.1723479926586151,0.9660446047782898
116,-5.104862213134766,0.21889570355415344,1.975512981414795,3.949810028076172,4.168705940246582,2.0565218925476074,-2.0565218925476074,3.252889633178711,3.140857458114624,-0.1746233105659485,0.9657546877861023
117,-5.088781356811523,0.2624427080154419,1.9792802333831787,3.9553308486938477,4.2177734375,2.048553228378296,-2.048553228378296,3.25246524810791,3.1476995944976807,-0.17605885863304138,0.9654647707939148
118,-5.07353401184082,0.2673550844192505,1.9722261428833008,3.9440386295318604,4.2113938331604,2.047285795211792,-2.047285795211792,3.2531960010528564,3.135474681854248,-0.17655466496944427,0.9651751518249512
119,-5.054600238800049,0.20931938290596008,1.949293613433838,3.896653890609741,4.105973243713379,2.036496877670288,-2.036496877670288,3.2639565467834473,3.127164602279663,-0.17888519167900085,0.9648855924606323
120,-5.068684101104736,0.27536195516586304,1.95247220993042,3.903615713119507,4.1789774894714355,2.0287344455718994,-2.0287344455718994,3.2509305477142334,3.1193652153015137,-0.17953938245773315,0.9645962119102478
121,-5.09214973449707,0.3757680654525757,1.9389147758483887,3.8735475540161133,4.2493157386779785,2.0499911308288574,-2.0499911308288574,3.2738587856292725,3.131512403488159,-0.18143391609191895,0.9643070101737976
122,-5.080793380737305,0.2745996117591858,1.9474385976791382,3.8956334590911865,4.170233249664307,2.0402770042419434,-2.0402770042419434,3.278752088546753,3.1363816261291504,-0.18404972553253174,0.9640178084373474
123,-5.099506855010986,0.257062703371048,1.9268114566802979,3.852785110473633,4.1098480224609375,2.043260097503662,-2.043260097503662,3.313558578491211,3.1516356468200684,-0.185033917427063,0.9637286067008972
124,-5.116252899169922,0.29549068212509155,1.9331748485565186,3.8650434017181396,4.160533905029297,2.0463027954101562,-2.0463027954101562,3.316241502761841,3.160386562347412,-0.1869204193353653,0.9634394645690918
125,-5.130289554595947,0.2760298550128937,1.93165922164917,3.860718250274658,4.136748313903809,2.061903476715088,-2.061903476715088,3.338066816329956,3.1721160411834717,-0.18839246034622192,0.9631503224372864
126,-5.178459644317627,0.26259124279022217,1.8993078470230103,3.793881416320801,4.0564727783203125,2.063060760498047,-2.063060760498047,3.3878889083862305,3.200138807296753,-0.18916821479797363,0.9628613591194153
127,-5.189074516296387,0.2885957658290863,1.918882131576538,3.8308348655700684,4.1194305419921875,2.058455467224121,-2.058455467224121,3.3880727291107178,3.2176666259765625,-0.19087854027748108,0.962572455406189
128,-5.150151252746582,0.35807058215141296,1.9108941555023193,3.822948455810547,4.181018829345703,2.0262341499328613,-2.0262341499328613,3.402535915374756,3.219611406326294,-0.1925000548362732,0.9622836709022522
129,-5.189237594604492,0.29922568798065186,1.8882156610488892,3.7719268798828125,4.071152687072754,2.0670368671417236,-2.0670368671417236,3.4153265953063965,3.2201781272888184,-0.19397586584091187,0.961995005607605
130,-5.133009910583496,0.2889946699142456,1.8817131519317627,3.75805401802063,4.047048568725586,2.0232787132263184,-2.0232787132263184,3.424243450164795,3.211643934249878,-0.19512617588043213,0.9617064595222473
131,-5.202361106872559,0.30637937784194946,1.8989697694778442,3.800416946411133,4.1067962646484375,2.0649163722991943,-2.0649163722991943,3.411769390106201,3.2234225273132324,-0.19699372351169586,0.9614179730415344
132,-5.187446594238281,0.2958385646343231,1.8730822801589966,3.7405717372894287,4.036410331726074,2.0520973205566406,-2.0520973205566406,3.468156099319458,3.238123655319214,-0.1987161785364151,0.9611296057701111
133,-5.144686698913574,0.28912168741226196,1.8622376918792725,3.7146682739257812,4.003789901733398,2.038450241088867,-2.038450241088867,3.4818661212921143,3.251174211502075,-0.19982142746448517,0.9608412981033325
134,-5.151662826538086,0.36812493205070496,1.8718554973602295,3.736327886581421,4.104452610015869,2.040196418762207,-2.040196418762207,3.4710652828216553,3.2387146949768066,-0.20135365426540375,0.9605531096458435
135,-5.155648708343506,0.347283273935318,1.8743497133255005,3.747730255126953,4.095013618469238,2.037567138671875,-2.037567138671875,3.4519073963165283,3.2275168895721436,-0.20290428400039673,0.960265040397644
136,-5.1481804847717285,0.3249146044254303,1.8421194553375244,3.6822779178619385,4.007192611694336,2.0369861125946045,-2.0369861125946045,3.4801924228668213,3.224766492843628,-0.2039109468460083,0.9599771499633789
137,-5.164119720458984,0.3410075008869171,1.8770067691802979,3.7494444847106934,4.090452194213867,2.0507867336273193,-2.0507867336273193,3.4255707263946533,3.2044811248779297,-0.20646142959594727,0.9596892595291138
138,-5.142628192901611,0.4202404022216797,1.8506691455841064,3.700129508972168,4.120369911193848,2.039656639099121,-2.039656639099121,3.4521172046661377,3.197920799255371,-0.20778080821037292,0.9594014883041382
139,-5.165426731109619,0.39250844717025757,1.8473284244537354,3.6883134841918945,4.080821990966797,2.0720150470733643,-2.0720150470733643,3.4547739028930664,3.205160140991211,-0.20805257558822632,0.9591138362884521
